%besme llahe rahmane rahim va tavakalto ala llah
@relation multiClassDataSet

@attribute POS {V, ADJ, N, ADR, ADV, CONJ, NUM, POSTP, PR, PSUS, SUBR, PREP, PUNC, LATIN, ARAB, UNKNOWN}
@attribute synTag {NE, APP, NCL, AJUCL, PARCL, TAM, NPRT, NPP, VPRT, COMPP, NPOSTMOD, NPREMOD, PUNC, SBJ, NVE, ENC, ADVRB, NADV, ADJADV, PRD, ACL, AVCL, VCL, AJPP, ADVPP, ADVC, NEZ, ADVEZ, PROG, MOS, MOZ, OBJ, OBJ2, VPP, MESU, AJCONJ, PCONJ, NCONJ, VCONJ, AVCONJ, POSDEP, PREDEP, APOSTMOD, APREMOD, ROOT, UNKNOWN}
@attribute semTag {Arg0, Arg1, Arg2, Arg3, Arg4, Arg5, ArgM_COM, ArgM_LOC, ArgM_DIR,  ArgM_GOL, ArgM_MNR, ArgM_TMP, ArgM_EXT, ArgM_REC, ArgM_PRP, ArgM_CAU, ArgM_DIS, ArgM_MOD, ArgM_NEG, ArgM_ADV, ArgM_CND, ArgM_INS, null}
@attribute superWsd {هست§n-12706, نفر§n-13075, مسبب§n-13036, جانور§n-12239, جان_دار§n-10393, ساختار§n-12875, جا§n-12733, شيء§n-12703, ماده§n-14032, مشخصه§n-12756, خصوصيت_رواني§n-12725, دوره_زماني§n-12603, اندازه§n-12768, رخداد§n-13136, رابطه§n-13628, گروه§n-12753, خبر§n-12766, null}
@attribute depended {YES, NO}
@attribute class {role, role_action, role_state, role_intent, role_emotion, dynamic_object, dynamic_object_action, dynamic_object_state, static_object, static_object_state, location, time}

@data
N, SBJ, Arg0, نفر§n-13075, YES, role
N, ADVRB, ArgM_MNR, مشخصه§n-12756, YES, role_emotion
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, NEZ, null, رخداد§n-13136, YES, role_action
N, MOZ, null, نفر§n-13075, YES, role
N, MOS, Arg2, رخداد§n-13136, YES, role_action
N, MOZ, null, نفر§n-13075, YES, role
N, NPP, null, نفر§n-13075, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
N, ADVRB, ArgM_TMP, دوره_زماني§n-12603, YES, time
N, SBJ, Arg1, نفر§n-13075, YES, role
N, VPP, Arg3, دوره_زماني§n-12603, YES, time
N, MOZ, null, رخداد§n-13136, YES, role_state
N, NCONJ, null, دوره_زماني§n-12603, YES, role_state
N, AJPP, null, مشخصه§n-12756, YES, role_emotion
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
N, ADVRB, null, دوره_زماني§n-12603, YES, time
N, OBJ, Arg1, شيء§n-12703, YES, location
N, MOZ, null, null, YES, role
N, NVE, null, رخداد§n-13136, YES, role_intent
N, NEZ, null, جا§n-12733, YES, location
N, SBJ, Arg0, نفر§n-13075, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_emotion
N, NVE, null, مشخصه§n-12756, YES, role_intent
N, OBJ, Arg1, مشخصه§n-12756, YES, role_intent
V, PRD, null, رخداد§n-13136, YES, role_action
N, VPP, Arg4, null, YES, role
N, NVE, null, خصوصيت_رواني§n-12725, NO, role_intent
N, NPP, Arg3, رخداد§n-13136, YES, role_intent
N, MOZ, null, نفر§n-13075, YES, role
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
N, MOZ, null, null, YES, role
N, AJPP, null, رخداد§n-13136, YES, role_intent
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, VPP, Arg3, نفر§n-13075, YES, role
N, SBJ, Arg1, نفر§n-13075, YES, role
N, ADVRB, ArgM_LOC, دوره_زماني§n-12603, YES, time
N, AJPP, null, null, YES, static_object
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, MOZ, null, خصوصيت_رواني§n-12725, YES, role_state
N, NCONJ, null, خصوصيت_رواني§n-12725, YES, role_state
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, SBJ, Arg1, نفر§n-13075, YES, role
N, ADVRB, ArgM_TMP, دوره_زماني§n-12603, YES, time
N, POSDEP, null, رخداد§n-13136, YES, role_action
N, NPP, null, جان_دار§n-10393, YES, static_object
N, SBJ, Arg1, نفر§n-13075, NO, role
N, POSDEP, null, رخداد§n-13136, YES, role_intent
PR, NPP, null, null, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, NO, role_state
V, ROOT, null, رخداد§n-13136, NO, role_action
PR, SBJ, Arg0, null, YES, role
N, OBJ, Arg1, نفر§n-13075, YES, role
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
ADJ, MOS, Arg2, null, YES, role_state
V, PRD, null, null, YES, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
N, OBJ, Arg1, null, YES, static_object
N, AJPP, null, ماده§n-14032, YES, static_object
V, VCONJ, null, رخداد§n-13136, NO, role_action
N, OBJ, Arg1, جانور§n-12239, NO, dynamic_object
PR, MOZ, null, null, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, NO, role_intent
V, ROOT, null, null, NO, role_action
N, POSDEP, null, null, YES, role_intent
PREP, VPP, Arg4, null, YES, location
N, MOZ, null, جان_دار§n-10393, YES, static_object
PREP, VPP, Arg4, جا§n-12733, YES, location
N, POSDEP, null, نفر§n-13075, YES, role
N, NVE, null, رخداد§n-13136, NO, role_intent
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
N, OBJ, Arg1, نفر§n-13075, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
N, APP, null, null, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_intent
N, OBJ, Arg1, نفر§n-13075, YES, role
N, POSDEP, null, مشخصه§n-12756, YES, role_intent
PREP, VPP, Arg4, جا§n-12733, YES, location
PR, POSDEP, null, نفر§n-13075, YES, role
N, SBJ, Arg0, نفر§n-13075, YES, role
N, OBJ, Arg1, خبر§n-12766, YES, role_intent
V, VCONJ, null, رخداد§n-13136, NO, role_action
V, ROOT, null, null, NO, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
N, POSDEP, null, نفر§n-13075, YES, role
N, NVE, null, رخداد§n-13136, YES, role_intent
N, SBJ, Arg0, نفر§n-13075, YES, role
N, OBJ, Arg1, خبر§n-12766, YES, role_action
N, MOZ, null, نفر§n-13075, YES, role
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, NPP, Arg3, null, YES, role
N, NVE, null, رخداد§n-13136, YES, role_intent
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, NPP, Arg3, مشخصه§n-12756, YES, role_intent
N, NPP, null, null, YES, location
N, NVE, null, رابطه§n-13628, YES, role_intent
N, MESU, null, دوره_زماني§n-12603, YES, time
N, POSDEP, null, رخداد§n-13136, YES, role_intent
N, NPP, null, null, YES, location
N, ADVRB, ArgM_TMP, دوره_زماني§n-12603, YES, time
N, VPP, Arg3, نفر§n-13075, YES, role
V, PRD, null, رخداد§n-13136, YES, role_action
N, VPP, Arg3, گروه§n-12753, YES, location
V, VCL, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
N, NPP, Arg3, شيء§n-12703, YES, location
N, NVE, null, رخداد§n-13136, YES, role_intent
N, SBJ, Arg1, شيء§n-12703, YES, static_object
N, NPP, null, نفر§n-13075, YES, role
N, SBJ, Arg0, شيء§n-12703, YES, static_object
N, MOZ, null, نفر§n-13075, YES, role
N, NCONJ, null, نفر§n-13075, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
N, SBJ, Arg0, نفر§n-13075, YES, role
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, OBJ, Arg1, شيء§n-12703, YES, static_object
V, PRD, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
N, VPP, Arg3, نفر§n-13075, YES, role
V, VCL, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, خصوصيت_رواني§n-12725, YES, role
V, PRD, null, رخداد§n-13136, YES, role_action
N, OBJ, Arg1, نفر§n-13075, NO, role
N, MOZ, null, شيء§n-12703, YES, static_object
V, ROOT, null, رخداد§n-13136, NO, role_action
N, ADVRB, ArgM_COM, رخداد§n-13136, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
N, POSDEP, null, گروه§n-12753, YES, location
N, NVE, null, رخداد§n-13136, YES, role_intent
V, PRD, null, رخداد§n-13136, YES, role_action
N, POSDEP, Arg0, نفر§n-13075, YES, role
N, SBJ, Arg0, نفر§n-13075, YES, role
N, MOS, Arg2, شيء§n-12703, YES, static_object
N, NVE, null, مشخصه§n-12756, YES, role_state
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, MOZ, null, جان_دار§n-10393, YES, static_object
N, POSDEP, null, جانور§n-12239, YES, dynamic_object
PR, MOZ, null, نفر§n-13075, YES, role
V, VCONJ, null, رخداد§n-13136, YES, role_action
V, PRD, null, رخداد§n-13136, YES, role_action
N, ADVRB, null, رخداد§n-13136, YES, role_intent
PREP, VPP, Arg3, جا§n-12733, YES, location
N, POSDEP, null, null, YES, role
V, PRD, null, رخداد§n-13136, YES, role_action
N, OBJ, Arg1, مشخصه§n-12756, YES, role_state
V, VCL, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg1, null, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, MOS, Arg2, null, YES, role
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
PR, MOZ, null, نفر§n-13075, YES, role
N, MOZ, null, خبر§n-12766, YES, static_object
N, SBJ, Arg0, null, NO, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, VPP, ArgM_LOC, جا§n-12733, NO, location
N, MOZ, null, null, YES, location
N, MOZ, null, null, YES, location
N, NPP, null, جا§n-12733, YES, location
V, ROOT, null, رخداد§n-13136, NO, role_action
N, POSDEP, null, دوره_زماني§n-12603, YES, role_state
N, POSDEP, null, خصوصيت_رواني§n-12725, YES, role
N, AJPP, null, نفر§n-13075, YES, role_state
ADJ, MOS, Arg2, مشخصه§n-12756, NO, role_intent
N, MOZ, null, جا§n-12733, YES, location
N, VPP, Arg3, رخداد§n-13136, YES, role_intent
N, NCONJ, null, رخداد§n-13136, YES, role_state
N, POSDEP, null, null, YES, role_intent
N, NCONJ, null, مشخصه§n-12756, YES, role_intent
V, AJUCL, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, null, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, ADVC, Arg2, دوره_زماني§n-12603, YES, time
N, MOS, Arg2, نفر§n-13075, YES, role_state
N, SBJ, Arg0, خبر§n-12766, YES, static_object
N, OBJ, Arg1, null, YES, role_state
N, NCONJ, null, نفر§n-13075, YES, role_state
N, MOS, Arg2, نفر§n-13075, YES, role
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
ADJ, AJCONJ, null, مشخصه§n-12756, YES, role_state
N, NPP, Arg3, null, YES, role_state
N, NVE, null, مشخصه§n-12756, NO, role_intent
N, NEZ, null, نفر§n-13075, YES, role
N, NCONJ, null, null, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
PR, POSDEP, null, نفر§n-13075, YES, role
N, NVE, null, null, YES, role_state
V, VCONJ, null, رخداد§n-13136, NO, role_action
N, NVE, null, خبر§n-12766, NO, role_state
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg1, مشخصه§n-12756, YES, role_state
N, SBJ, Arg0, مشخصه§n-12756, YES, role_state
N, OBJ, Arg1, null, YES, role_state
N, NCONJ, null, مشخصه§n-12756, YES, role_intent
N, MOZ, null, نفر§n-13075, YES, role
N, SBJ, Arg1, null, YES, role_state
ADJ, MOS, Arg2, null, YES, role_state
ADJ, APOSTMOD, null, مشخصه§n-12756, YES, role
ADJ, AJCONJ, null, مشخصه§n-12756, YES, role
N, MOZ, null, null, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, ADVC, Arg2, دوره_زماني§n-12603, YES, time
N, SBJ, Arg1, نفر§n-13075, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, NEZ, null, خصوصيت_رواني§n-12725, YES, role_intent
N, MOZ, null, نفر§n-13075, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
N, AJPP, null, مشخصه§n-12756, YES, role_intent
UNKNOWN, ADVRB, ArgM_MNR, مشخصه§n-12756, NO, role_state
ADJ, MOS, Arg2, مشخصه§n-12756, NO, role_state
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, خبر§n-12766, NO, static_object
ADJ, NPREMOD, null, null, YES, role_state
N, TAM, Arg2, نفر§n-13075, NO, role
N, NCONJ, null, null, YES, role_state
N, NCONJ, null, null, YES, role_state
N, ADVRB, ArgM_EXT, دوره_زماني§n-12603, YES, time
N, MOS, Arg2, مشخصه§n-12756, YES, role_emotion
N, NCONJ, null, رخداد§n-13136, YES, role_state
N, SBJ, Arg0, null, NO, role_state
V, ROOT, null, null, NO, role_action
N, ADVRB, ArgM_ADV, رخداد§n-13136, NO, role_intent
N, MOZ, null, خصوصيت_رواني§n-12725, YES, role
N, SBJ, Arg1, شيء§n-12703, NO, static_object
N, VPP, Arg3, ماده§n-14032, NO, static_object
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, static_object_state
N, ADVRB, ArgM_ADV, رخداد§n-13136, YES, role_intent
N, MOZ, null, خصوصيت_رواني§n-12725, YES, role
N, VPP, Arg3, ماده§n-14032, YES, static_object
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, NVE, null, رخداد§n-13136, YES, role_intent
N, MOZ, null, خصوصيت_رواني§n-12725, YES, role
N, SBJ, Arg0, دوره_زماني§n-12603, YES, role_state
PR, MOZ, null, نفر§n-13075, YES, role
V, PRD, null, رخداد§n-13136, YES, role_action
N, NCONJ, null, نفر§n-13075, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
N, SBJ, Arg1, null, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, MOS, Arg2, نفر§n-13075, YES, role
N, MOZ, null, null, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
N, MOZ, null, خبر§n-12766, YES, static_object
N, MOS, Arg2, null, YES, role
N, MOZ, null, نفر§n-13075, YES, role
N, APP, null, نفر§n-13075, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, SBJ, Arg0, null, NO, role
N, POSDEP, null, نفر§n-13075, YES, role
N, POSDEP, null, جا§n-12733, YES, location
N, MOZ, null, null, YES, location
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, POSDEP, null, گروه§n-12753, YES, role
N, NVE, null, رخداد§n-13136, NO, role_intent
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg1, نفر§n-13075, YES, role
N, NPP, Arg3, جا§n-12733, YES, location
N, MOZ, null, null, YES, location
N, NVE, null, رخداد§n-13136, NO, role_intent
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, خصوصيت_رواني§n-12725, YES, role
N, OBJ, Arg1, نفر§n-13075, YES, role
N, POSDEP, null, نفر§n-13075, YES, role
N, POSDEP, null, رخداد§n-13136, YES, role_intent
N, MOZ, null, null, YES, location
V, ROOT, null, رخداد§n-13136, NO, role_action
N, MOZ, null, جا§n-12733, YES, location
N, MOZ, null, نفر§n-13075, YES, role
N, NPP, Arg3, خبر§n-12766, YES, role_intent
N, NVE, null, رابطه§n-13628, NO, role_state
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, null, YES, location
N, ADVRB, ArgM_TMP, دوره_زماني§n-12603, YES, time
N, OBJ, Arg0, نفر§n-13075, YES, role
N, MOZ, null, null, YES, role
N, NPP, Arg3, رخداد§n-13136, YES, role_intent
N, MOZ, null, شيء§n-12703, YES, static_object
N, NVE, null, خبر§n-12766, YES, role_intent
V, PRD, null, رخداد§n-13136, YES, role_action
N, OBJ, Arg0, نفر§n-13075, YES, role
ADJ, NPOSTMOD, null, null, YES, role_state
N, OBJ, Arg1, نفر§n-13075, YES, role
N, NVE, null, null, YES, role_intent
V, PRD, null, رخداد§n-13136, YES, role_action
N, AJPP, null, نفر§n-13075, YES, role
ADJ, MOS, Arg2, null, YES, role_state
N, OBJ, Arg1, نفر§n-13075, YES, role
N, SBJ, Arg0, نفر§n-13075, YES, role
N, OBJ, Arg1, نفر§n-13075, YES, role
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
N, OBJ, Arg1, جا§n-12733, YES, location
N, MOZ, null, null, YES, location
PR, MOZ, null, نفر§n-13075, YES, role
N, POSDEP, null, خصوصيت_رواني§n-12725, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, SBJ, Arg0, نفر§n-13075, YES, role
N, NVE, null, خبر§n-12766, YES, role_intent
N, OBJ, Arg1, نفر§n-13075, YES, role
N, NCONJ, null, نفر§n-13075, YES, role
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
PR, MOZ, null, نفر§n-13075, YES, role
N, NVE, null, مشخصه§n-12756, YES, role_intent
V, PRD, null, رخداد§n-13136, YES, role_action
N, VPRT, null, رخداد§n-13136, YES, role_intent
V, PRD, null, رخداد§n-13136, YES, role_action
N, NVE, null, خبر§n-12766, YES, role_intent
N, SBJ, Arg0, نفر§n-13075, YES, role
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, VPP, Arg4, شيء§n-12703, NO, location
N, NCONJ, null, شيء§n-12703, YES, location
N, NVE, null, شيء§n-12703, NO, role_intent
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, null, NO, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, OBJ, Arg1, دوره_زماني§n-12603, NO, time
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg1, نفر§n-13075, YES, role
N, MOZ, null, نفر§n-13075, YES, role
N, SBJ, Arg1, رخداد§n-13136, NO, role_intent
N, MOZ, null, نفر§n-13075, YES, role
N, NPP, null, null, YES, role_state
N, NPP, null, شيء§n-12703, YES, static_object
N, POSDEP, null, null, YES, role_intent
N, SBJ, Arg1, نفر§n-13075, YES, role
V, PRD, null, رخداد§n-13136, YES, role_action
PREP, MOS, Arg2, null, YES, location
N, POSDEP, null, شيء§n-12703, YES, location
N, SBJ, Arg1, نفر§n-13075, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_emotion
N, OBJ, Arg1, نفر§n-13075, YES, role
ADJ, NPOSTMOD, null, null, YES, role_state
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_intent
N, POSDEP, null, نفر§n-13075, YES, role
UNKNOWN, ADVRB, ArgM_TMP, مشخصه§n-12756, YES, time
N, MOZ, null, مشخصه§n-12756, YES, role_intent
PREP, VPP, Arg4, جا§n-12733, YES, location
N, POSDEP, null, نفر§n-13075, YES, role
V, PRD, null, رخداد§n-13136, YES, role_action
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, POSDEP, null, مشخصه§n-12756, YES, role_emotion
N, MOZ, null, خصوصيت_رواني§n-12725, YES, role
N, NVE, null, رخداد§n-13136, YES, role_intent
N, VPP, Arg3, گروه§n-12753, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
N, NVE, null, رخداد§n-13136, YES, role_intent
N, VPP, Arg3, رخداد§n-13136, YES, role_intent
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, POSDEP, null, خصوصيت_رواني§n-12725, YES, role
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
ADJ, AJCONJ, null, مشخصه§n-12756, YES, role_state
N, MOS, Arg2, null, YES, role_intent
V, PRD, null, رخداد§n-13136, YES, role_action
N, ADVRB, ArgM_TMP, اندازه§n-12768, YES, time
N, SBJ, Arg0, نفر§n-13075, YES, role
V, PRD, null, رخداد§n-13136, YES, role_action
N, MOZ, null, خصوصيت_رواني§n-12725, YES, role
N, VPP, Arg4, خبر§n-12766, YES, role_intent
PR, MOZ, null, null, YES, role
N, NVE, null, خبر§n-12766, YES, role_intent
V, AJUCL, null, رخداد§n-13136, YES, role_action
N, MOZ, Arg1, نفر§n-13075, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg1, نفر§n-13075, YES, role
N, AJPP, null, نفر§n-13075, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, SBJ, Arg0, رخداد§n-13136, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, ADVRB, ArgM_EXT, دوره_زماني§n-12603, YES, time
N, OBJ, Arg1, نفر§n-13075, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, POSDEP, null, دوره_زماني§n-12603, YES, time
N, VPP, Arg3, نفر§n-13075, YES, role
N, OBJ, Arg1, رخداد§n-13136, YES, role_intent
N, SBJ, Arg1, نفر§n-13075, YES, role
UNKNOWN, ADVRB, ArgM_MNR, مشخصه§n-12756, YES, role_state
N, VPP, Arg3, شيء§n-12703, YES, location
N, ADVC, Arg4, هست§n-12706, YES, location
N, VPP, Arg4, جا§n-12733, YES, location
N, MOZ, null, نفر§n-13075, YES, role
N, MOZ, null, null, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, ADVRB, ArgM_EXT, اندازه§n-12768, YES, time
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_intent
N, VPP, Arg3, شيء§n-12703, NO, location
V, ROOT, null, رخداد§n-13136, NO, role_action
N, MOS, Arg2, اندازه§n-12768, YES, time
N, SBJ, Arg0, خصوصيت_رواني§n-12725, YES, role
N, OBJ, Arg1, خبر§n-12766, YES, role_intent
V, NCL, null, رخداد§n-13136, YES, role_action
N, NVE, null, خبر§n-12766, YES, role_intent
N, SBJ, Arg0, نفر§n-13075, NO, role
N, NVE, null, خبر§n-12766, NO, role_intent
N, MOZ, Arg1, رخداد§n-13136, YES, role_state
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, خصوصيت_رواني§n-12725, NO, role
N, ADVRB, ArgM_EXT, دوره_زماني§n-12603, NO, time
N, POSDEP, null, null, YES, role
V, ROOT, null, رخداد§n-13136, NO, role_action
ADJ, NPREMOD, null, مشخصه§n-12756, YES, role_state
N, ADVRB, ArgM_MNR, null, YES, role_emotion
PREP, VPP, Arg4, جا§n-12733, YES, location
N, NVE, null, خبر§n-12766, YES, role_intent
N, MOZ, Arg1, رخداد§n-13136, YES, role_intent
V, PRD, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg1, نفر§n-13075, YES, role
N, ADVRB, ArgM_COM, رخداد§n-13136, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, APP, null, null, YES, role_state
ADJ, MOS, Arg2, null, YES, role_intent
N, NEZ, null, null, YES, location
N, SBJ, Arg1, رخداد§n-13136, YES, role_intent
N, NCONJ, null, نفر§n-13075, YES, role
N, SBJ, Arg0, نفر§n-13075, YES, role
N, NVE, null, خبر§n-12766, YES, role_intent
N, SBJ, Arg0, ماده§n-14032, YES, static_object
N, SBJ, Arg0, نفر§n-13075, YES, role
N, NVE, null, خبر§n-12766, YES, role_intent
N, SBJ, Arg1, null, YES, dynamic_object
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, dynamic_object_state
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, VPP, Arg3, نفر§n-13075, NO, role
N, NVE, null, مشخصه§n-12756, NO, role_state
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, خصوصيت_رواني§n-12725, NO, role
N, OBJ, Arg1, گروه§n-12753, NO, role
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
N, NVE, null, null, YES, role_intent
N, NPP, Arg3, نفر§n-13075, YES, role
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, VPP, Arg3, مشخصه§n-12756, YES, location
N, NVE, null, رخداد§n-13136, YES, role_intent
N, SBJ, Arg1, null, YES, role_state
N, MOZ, null, null, YES, role
N, MOS, Arg2, نفر§n-13075, YES, role
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
PR, MOZ, null, null, YES, role
N, VPP, Arg3, خبر§n-12766, YES, static_object
N, SBJ, Arg1, null, YES, role_state
N, MOZ, null, null, YES, role
N, VPP, Arg3, نفر§n-13075, YES, role
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, ADVC, Arg2, دوره_زماني§n-12603, YES, time
N, ADVRB, ArgM_ADV, خبر§n-12766, NO, static_object
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, static_object_state
ADJ, MOS, Arg2, null, YES, role_state
ADJ, AJCONJ, null, مشخصه§n-12756, YES, role_state
ADJ, NPREMOD, null, مشخصه§n-12756, YES, role_state
N, AJCONJ, null, نفر§n-13075, YES, role_state
N, VPP, ArgM_INS, شيء§n-12703, YES, static_object
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, خصوصيت_رواني§n-12725, YES, role
N, OBJ, Arg1, خصوصيت_رواني§n-12725, YES, role_intent
N, MOS, Arg2, null, YES, role_intent
N, SBJ, Arg0, null, YES, role_state
N, MOZ, null, null, YES, role
ADJ, NPREMOD, null, مشخصه§n-12756, YES, role_state
N, NVE, null, null, YES, role_intent
N, OBJ, Arg1, شيء§n-12703, YES, static_object
V, PRD, null, رخداد§n-13136, YES, role_action
N, ADVRB, ArgM_TMP, دوره_زماني§n-12603, NO, time
N, MOZ, null, null, YES, role
N, SBJ, Arg0, نفر§n-13075, NO, role
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
N, NVE, null, مشخصه§n-12756, NO, role_intent
V, ROOT, null, رخداد§n-13136, NO, role_action
N, ADVRB, ArgM_TMP, دوره_زماني§n-12603, YES, time
N, SBJ, Arg0, نفر§n-13075, YES, role
N, NPP, Arg3, جا§n-12733, YES, location
N, NVE, null, رخداد§n-13136, YES, role_intent
N, AJPP, null, نفر§n-13075, YES, role
ADJ, NPOSTMOD, null, نفر§n-13075, YES, role_state
N, SBJ, Arg0, نفر§n-13075, YES, role
N, OBJ, Arg1, جا§n-12733, YES, location
N, NVE, null, null, YES, role_intent
N, SBJ, Arg0, نفر§n-13075, YES, role
N, SBJ, Arg1, گروه§n-12753, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, VPP, Arg3, خصوصيت_رواني§n-12725, YES, role
N, SBJ, Arg1, null, YES, dynamic_object
N, ADVRB, ArgM_LOC, جا§n-12733, YES, location
N, SBJ, Arg1, رخداد§n-13136, YES, role_state
N, MOZ, null, خصوصيت_رواني§n-12725, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_intent
N, SBJ, Arg1, جا§n-12733, YES, location
N, OBJ, Arg1, نفر§n-13075, YES, role
N, SBJ, Arg1, نفر§n-13075, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
N, MOZ, null, جانور§n-12239, YES, dynamic_object
N, SBJ, Arg1, دوره_زماني§n-12603, YES, time
N, MOZ, null, دوره_زماني§n-12603, YES, time
N, ADVRB, Arg3, جا§n-12733, NO, location
N, SBJ, Arg1, null, NO, dynamic_object
N, POSDEP, null, مشخصه§n-12756, YES, role_state
N, NCONJ, null, مشخصه§n-12756, YES, role_state
N, NCONJ, null, مشخصه§n-12756, YES, role_intent
V, VCONJ, null, null, NO, role_action
N, VPP, Arg3, خبر§n-12766, NO, role_intent
N, NCONJ, null, خبر§n-12766, YES, role_intent
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, خصوصيت_رواني§n-12725, YES, role
